"identifiantUnique","nombreAbonnes"
"UC735FovIoNl-DpVbqrdNbug",80000
"UCdeE1Dr_InfGiiKEIUkGD9Q",4310
"UCjIlJYG3sFdBAtSu4Ex7W9w",44800
"UCGWQ8KDbsWTQFfz26cz-r4Q",14600
"UCIoFnb27ufIsLblBPasycGw",188000
"UCfFEWZ3gVJ7WqfxQpCJtInw",15100
"UC_S0z6U9g4dxkLkjtWXahQA",145000
"UCIVk1L1-JmpdiGuZcVjImtA",469000
"UCrHbEja2LTkAkVmGcNvysfg",163000
"UCkPipkv-8UZ2saO2TjE8AWA",826000
"UCtx_UOuZ5p4aL39ShCw_rgw",4220
"UCK79FrAxfVZo-aCzZw30WyA",773000
"UCUoj77TIUy9DhLNe5EVmF-A",967000
"UC7Jo0VTzeyYbZ8cVk3k-EhA",56500
"UCT3qCbfcPbnph7QS3CPBTMQ",17100
"UCe7cIhm4_RWsThRzBCXtmOQ",116000
"UC7goWnmM4UITfEIr9dDNibg",404000
"UCiciOsypkXcqSFqSPd-NRVA",11000000
"UCAVYrSalLu6gKRifzCWmUkA",807
"UC7FlLbNo66YsCEAPuJITiNg",6030000
"UC5zak5tqTE3JJFtiIpXyOnA",532000
"UCIZJ9a6P_nxCFJTmL0gh_IQ",497000
"UCk3G3QHJgnRJMi_gMTpGjxQ",1490
"UCr1sJck3267MlZ8NiHv-cmg",293000
"UCXGR70CkW_pXb8n52LzCCRw",3120000
"UCAUTce2592OhRyPCVl5KvQA",2170
"UCKIffrhZFoB3DANw2F7dTuQ",35500
"UCkflKxSxlwhlgzfKGwwZl1A",6440
"UCV7bVwkzdLB2m_sFhqzriIw",28600
"UCPBq4ToNSTUdpt2njFDGNPg",84400
"UCHb_-D8UA7I7cdrO6gVaoIQ",103000
"UCZJWB3HT5DSxfPW77mKCoHw",9
"UCzTu5l2o64P3VN3UcIy7gcg",310000
"UC47bCoh55bfSajwDpfluQJg",38600
"UCbhggnCHlPJQVkIzmfCJUXw",1350000
"UCz0CYhFQYxsacBSBdiVF53A",153000
"UC8G7ho788Yj4e79N0M1qoyg",384000
"UCjoNzuMQmCUmcd8WFFajsFg",2790000
"UCvxsOt7Ed6IYZN2DjsRKMBw",772000
"UCQMYWynQkK-Q-sd0u2_rF0A",927000
"UC-WBa65V0Z54y-8LvuPl1dg",1510
"UCpupVgDGigaYtegiQyRWJJg",13300
"UC1Ho_JaEn_gg230Qs14YUPQ",278000
"UCUI9vm69ZbAqRK3q3vKLWCQ",457000
"UCxd68NZh_nR8pfKbSYJ4Mhg",10600
"UChFsYLqPUyLiZnfRog6wiZA",2330000
"UCM0cwESe107DHyGpEUx1n4Q",327000
"UCw6C4Gb1prlPSzydfEHJiyQ",15700
"UC7-zBzrJjmn6QJkwt7iCtLQ",544
"UCFPSio1VS0EpTyOVmgpoYsg",24400
"UCHWZrE1UY7eL82fAIzskBYA",1030
"UCJaFcf-T3qcMZFrNaXwWZCA",2450000
"UCk-Km4tcqAbhpnbrvj1pJFw",398
"UCNeLFVqmsz1ykGWxIzapHHw",62200
"UCIqSJ9myuS2055o0tckYjwA",5260
"UChyQGSXaqkiQOzX0sZR_XrQ",214000
"UC_9RsUu8Fo-vlKay4l8alyg",45400
"UCCPnqdUIz_9QWRdwODDBt5w",25200
"UCexT8q5s-Zr0vwMk-TK0NRQ",16500
"UCZZI0uvYPkoVTGaWHFPG2pQ",135000
"UCpV8Lk2kTS5vv79lptkfzdA",14200
"UCDltuH5r0mq4ZYdvUMkDYyA",75900
"UCYti0xAx3r5qWAiknnsuUQQ",139000
"UCnmDn3QFyDe4WJ44CsiSiiw",94200
"UCmV8o62nXaF63tipJbQNI6g",636000
"UC57W0XI8YEEZ02y5X63_wuA",210
"UCeUJFQ0D9qs6aVNyUt9fkeQ",2240000
"UC-2MJlKSq9_pYk5-bdvMhnw",563000
"UC9AZ9PM8UaMrsto6pCjJ75Q",52700
"UC4iryBFP7dKE1R-5Ry4Gjpg",436000
"UCUsYk8c8zmNrbN3Eom6zHtg",156000
"UCR4_gSSeup7YpBfsOWN_oRA",3560000
"UC0duMiBZmDlbUue0eqd0htw",177000
"UC3TzbPruofu0XwW-O__IPfw",6230
"UCqUiYp5da_UZVBNt2WyOAHQ",7230
"UCDz_dmieFd0neB_VClG8PzA",279000
"UCeSkF8EXePqtSmqN26KNX5A",386000
"UCiEB3CNk1JkHgDfuZ5CehQg",39600
"UCwGS2W6UD4dJJU4IK2wyxvw",401000
"UCrYUHW_FAA4V0egBpwcBueQ",37500
"UCzr91qFDgqPMOPg8xNijG8g",259000
"UCPP_2hO6tUlJfwQxH80tdtw",754
"UC7pW35DOzas7ZMu4uR4ACgA",83000
"UCGyE9r-hD8JUuavjWPN8uhg",1130
"UC_RjUhVg2HfffbyA0Xb0hog",216000
"UCN-1deC_vN5ATIiVUGSEeEg",279
"UC99zmBz2qQByvG6eFL06anw",5170
"UCbjBOso0vpWgDht9dPIVwhQ",342000
"UCQjfeGyQo2F4_mczJdE_pOw",79600
"UCvpcNLHmsbV0P_VVwuGxwSw",2170
"UCDHQsUdSQE3p4i5vCXB7uFA",2420000
"UCXjxLLb5dpeX-pWzD6ejQNQ",78200
"UCuDGgqj_hKW3QHEPuzoC0GA",130000
"UCa60-kUD9ppI46oaODMxIig",28000
"UCo-3ThNQmPmQSQL_L6Lx1_w",250000
"UCNxbq2vWbmXQeyZPGYTnT6Q",134000
"UC3eDft8qDEazLfEXNuzNq5g",637
"UCIjWzqxlKYYQrNV5SMAqPRQ",224
"UCjxZ-8n8N19P5fHpbxZpIaA",1690
"UCeRBubi8Bbsyjqp105iwVaQ",1620
"UC6Wft4EaXUhZTHYNE5cmUmA",12100
"UCWf7prs03RhgFfC5Aind0Ww",67100
"UC-C2AyHjzYxGPzfUET4D47w",613000
"UC7FEBULCrgaFxH05t6mYeHA",841000
"UCCpqxoWPzrXRMTrWIivCClg",322000
"UCbmu9wfzxKls40WkCzvqtRA",15000000
"UChSPuZaPkUUQ1GTXeDJyo6A",17300
"UCs4pv9ODtQOcXlJUwSR7shA",1070000
"UC_jQ64mgxDbvATLv94lMwaw",4410000
"UCVygLcoFBfo9zPr5BLloxHg",22800
"UCvX5_TDQ3kJq48FF9xCvJ6Q",51500
"UChrpaYlmaVsVyEF0bTqmuHw",162000
"UCbY_v56iMzSGvXK79X6f4dw",381000
"UCjjBjVc0b1cIpNGEeZtS2lg",533000
"UCLhZnydpdDlYgTZbRYCEerQ",10300
"UCJWX1TInVF5zK1wl6HvdQow",8930
"UCY8C_fPvMzML4_Mp1ehRUbA",30200
"UCsHDITl9EA7DPnTW2YmjBgA",34100
"UCQliobRAqnJWuFnlY9Ua0Yg",819000
"UCAvi0LVgGBl3kz1vS0I-ikA",49900
"UCTBgh4gqMtkSJ-iPmwYTrMw",204000
"UCj1exDh84DjgggBt2Ef9zrw",975
"UCMADmrBg2mMall8bpC4anQQ",76400
"UCvM_k1scQ1YU50HiQc-4xyg",41700
"UC-yS-Q8a4H9uZqZMi6LQcXQ",23000
"UC2BGm4nQxUBvoR6DWFNKGeQ",4700
"UC554eY5jNUfDq3yDOJYirOQ",784000
"UCvEPohtPdCW0pOUhbFi6WHQ",4590
"UCgq-x7ZhHEDWuXkRK6lBaIw",3490000
"UCZdJJIjfREkfm8hxJlm5KAw",281
"UCEM_-cD5W5fItaAt_LITgwg",587000
"UCQCFfdPt2hNOEkRQU0_C8yw",7700
"UC3p4AAHaTtx6YapBOosbl7Q",119
"UC6-khedopHi_mWtma9mZcvg",3880
"UCF5UrKfIq5ap9skGOgm4W7w",4610000
"UCncb8CMLLTpqOBSUdE0aXKQ",61600
"UCaKpVyaKaw8MmubYNJoMAWg",13200
"UC0hCt-SwcvfTwwBJzT8008w",255000
"UC884UDwNldmpdEiS1mgtijA",3650000
"UCbnA_wQEdPWbLipG0UxTvBQ",710000
"UCunWNlSLgeUk0DLNiK_ZW7w",855000
"UCJbPlo2XPB0HfoUZFM9IJhQ",297000
"UCQqaNnVhS1w_iTeFaIJsXog",238000
"UC_ec3Zsco9fyehzV_9v00KA",30900
"UCXxCruD2b-S0P2k9D-wqKZQ",456000
"UCCo8E9ERJOGDOrwm7E7HrqA",870000
"UC45nBMdMKe0G3sZF4P9Totg",8880
"UCJPAocCeMn59XjYD4KJ8GRA",2340000
"UCa-jN3rnNKQF_qawHCQTmBQ",728000
"UCP0CN417pisSq5Q4tdPcWrQ",86800
"UCOWcZ6Wicl-1N34H0zZe38w",173000
"UCp-vhvknfDG0jOUaNlhAv5Q",23500
"UCRVABaurEUI6CFC2whgEwbA",249000
"UCfwE_ODI1YTbdjkzuSi1Nag",1570000
"UCD-VnZuCzEVM7tbioRITXYQ",4280
"UCxvb2c7OC3JhoD7PRbHnzQw",190000
"UCVG4XYAx4rER3aua9o2EERw",2170000
"UCqDqw-w6CWcCsDurb-yOCGA",2440
"UCGeYShtGwQx9JO9CLFxGEBQ",428000
"UCjZVhmSWxE9tR_jNYDWuT_Q",32400
"UCFYIH1AYIMrjm8ncRLcFzyg",262000
"UCeu1N74PUB5qo5qbx3aSgdw",30200
"UCCU3BEA42BMQUxy7Tujv9FA",336
"UCS4aVDaOvIK0-3voQv49pKQ",56500
"UCzEvMf7bHEOg76Xs0c-CrRQ",17600
"UCoV366Z37qSnkYSZl6zAvSw",12600
"UCZXyUuED8oMtEk5Za6qvH3Q",1230
"UCSReacwdlGHHyTIyuROhVdQ",8000000
"UC3NDsKEMqTyLBrk8r6wQcWg",640
"UCT2RrVhQhJBr6h-cfWCFhAA",1820000
"UCHAQGTYeKJZK_yo35iUnrhw",60700
"UCPBHo8vPDYKvhsJHU7WX2Lg",38800
"UCW7ouLHhIUfPaN9pQrGYwmQ",19000
"UC5FpiPcIzEakKdlkDqldtSA",34500
"UCdZ3OAwMv8ZfzY4zaPeSFtQ",208
"UCWcCxrPCRDAte7I4uFdVsFQ",240000
"UCmzsrQsmD659KMl_IDWyGZw",75100
"UCPP-EQUUDq_M_AuLrEH8LTQ",83500
"UCfPM3SfE-9MvIPujzTgCJHA",96800
"UC-PLqRoj7_eSUIg_qkj5HfA",301000
"UCJKd5H8WR_w0wN-Or1-MJyQ",290000
"UCzEO5rpMn1DZj2eFZnUhX1w",119
"UCmZNqqNBVbLU1kT1T-YmSZw",192000
"UCm3OUO3lGimpxtg6bS72f_g",214000
"UCu6ZPluA1JH4H4LS_AIHT9A",675000
"UCVTAUw9HNBvMVFTRV1zCE-Q",447000
"UCbOf-LyKslobDiiFo5R8u0w",7490
"UC8WKoMEsBM6AQ0bCyks_2IA",2310
"UCPP3etACgdUWvizcES1dJ8Q",23500000
"UC4-xQYqu6SQpbtskk2Sj50w",437000
"UCMRq9ADyETX-Touo4Srph5g",259000
"UCXVUOHA4q_vRRIqcLVUjvUA",23600
"UCQ-88dL2LUNfGMJk5NW_mng",28600
"UCN3aYbtQ7yCqk9DM56B0kEw",505000
"UCieLxbBoDwpLwhn5hF8AM2g",16700
"UC_VO_AxfJ2cEI3HRvNVA5sA",112000
"UCfFREh6HmEJc9Ev4YgmZDnw",65
"UCN9Jv9dvDSNKzYtUaTdP3YQ",94800
"UCiM5A6AzIMti3XggEIz5X1w",27300
"UCHDCAG_xSGAi4AcPr6FNmtA",298
"UCoXMswWyJ1zEteLwrEHFxyw",181000
"UCe3gjJcCcC1Gc60ucWX_43g",683000
"UC37CSReyAqJZ6vjGzo6gqIg",16600
"UC8xgalHz7T48nKqblwMTpuQ",523000
"UCWVtp6bbJqlJU23lNXQT-Rw",256
"UCX1qw94y2iH0BA0kFha1CKw",223000
"UCHF9gCeW5wDlm0Zbv-UBtpQ",887000
"UCMP8GzvFd1fo1CfiULjBKTA",12500
"UCCaN6Uks7eeFi2FcZz_LAxQ",595000
"UCzU7tvtjcRgs9l_bsi9sxCg",20500
"UC5hk6O61heulo6Ld-ZNP6WA",1450000
"UCCnWpQ_d4Y0xBHQZpEIdFcA",1000000
"UCTsgmnXbWotzbR36vU0YPrA",2940000
"UC4sf1VBOWrlBh_bCnCOdvwQ",63100
"UCtqgZaAXsIY3IsF4tydffFQ",764
"UCckPYr9b_iVucz8ID1Q67sw",2090000
"UChEce6SbGEfb1NnR_JkMHMg",1000000
"UCVhrCUR2GXXwG1W4bE8tfTw",183
"UCZUuq4XnD9BV6180KZ8yu6Q",23
"UCIS9J7w_tNpYE4UaIdCTyjQ",1070
"UCNAjKcDPwEulM-Ojr8S0uYQ",1880
"UCTQbZcv-4ImPg9rC9jIjzpQ",271000
"UCK_GtdD1byG8yDIQNyhC5qg",6030
"UCYQO6n0KZmwfwzWtm4_nAPA",19600
"UCwtGQ3sgidNlQGbIUBPP3xw",257000
"UCWqyzn3cDkRDh3kRGWrIQwA",7710000
"UC2E0P1cp-IhkF6PUD1t4EkA",29
"UCn-FJ9h3OKup4iP6lEhq5tg",4120
"UCCS1ZL9SgNsS4gvI1i0ydiA",41800
"UCTbtlMEiBfs0zZLQyJzR0Uw",945000
"UCjPn6_Dtiq4umtc-E0_SbIQ",675
"UC6RzE1tzVVGp6sAldJc4_Iw",8860
"UCC5ZifN3yclO9QzbcTIzG_g",317000
"UCSwIw0Kcft-ZDHrZOCglRvA",517
"UC_o28koGay0_hJ5NBW2WTiQ",475000
"UCG-dSI2eRCBzxzPUfXjxHQw",47600
"UCUHmwjCwhr2p_fHmf69MPTA",1610
"UC6-uy37D5g7QSR_9SDhEJQw",288000
"UCmLv02TET97Ng1GHXkyJH6w",10100
"UCqfX_f4rBbPhq_KESE4saCA",2720000
"UCTg2HlRFj2vYGxBQjjVnriQ",98800
"UCIThl1QA8ICaoYT630pn4IA",47100
"UCufxAtBrPqlPy5fHNIZwauA",1380000
"UCoDVKS3d0NBKWwPtKwPNCkg",27400
"UCTOvu90eQGG8pmTyqDW33uQ",25200
"UCHLPb-rpfsXdctndCiZyZcw",1200000
"UC2tZ87DAAWwXVCpdA43_Evw",1240
"UC_7VP7v9RlVDRUinFYqtw3w",28000
"UCgnW9XN7CvUJmiSE5gwlzkg",14500
"UCfOCh1aIfb-Y9fq4Lc0ZkYA",8890
"UCLgB5HJqq5ywGOSh30i6Uxw",412
"UCL_f53ZEJxp8TtlOkHwMV9Q",7850000
"UCvofv9LKiECTdO_E3wsEBUg",27800
"UCtys14i4VZ3mFB6JJENjrpw",7610
"UCl4pfRXln2rsnIPSLQTSZCg",1690000
"UCADVRJMuJV07vEhGn0DcO_Q",95700
"UCsOR8mYwWc-ghyP70f2bUUw",20300
"UCkbHHK1JrEFqoVllIiIh7YQ",535
"UC-gEmPK0LiV22THzVfHzRcA",4710
"UCQzwTUDxAZkDkc_FJRGKdmA",193
"UCyZz0nCAjZKWl5fWhDgnXIA",4920
"UCFjTnr55eK5JJAdgep0tClA",628000
"UCa-ckhlKL98F8YXKQ-BALiw",1250000
"UCxcjVHL-2o3D6Q9esu05a1Q",3670000
"UCy2fvV-mH_4AcIgqnLg9uDw",14900000
"UCqB3RwaXbb6ksugGZyDpHkw",1620
"UCPElDASDYyOeNAZbbTCdOUw",677000
"UCNNcs7e7hitSNlRprdM0MdQ",55
"UCYfMGUjFeanyYWRuU2mv0Zw",196
"UCFdq6R0pohN93_97zZluWxw",38500
"UC1CFD79HXuVt8uTjSab_AKg",8000
"UCpwQ3deqRxm1e2tM6pMZF4A",356000
"UCzL0SBEypNk4slpzSbxo01g",233000
"UCY2z9noVRgOx0AZwqMCLuBA",480000
"UC9Qx5N_X7p2nTwPfoKXPQeA",146000
"UCQX4SV8Fg0cD98K1VRBVPEw",310000
"UC3F5OpdTU8xAi2P5ERzIixA",42800
"UCTyC11PsbR-CMXSG9M1na1g",1840000
"UCXlO5cxn7R5jXDnDjF0Tbmw",445000
"UCfkefBAR_BBXW_2z37-ozuw",46600
"UC-mMi78WJST4N5o8_i1FoXw",2800000
"UCSB5bQ6hQ3hEhhDYD8WOmKA",213000
"UCfGiG69KkK0rzX9HYwJMbsw",140000
"UCkgh6GghsFZUQnhSGVraL7Q",13600
"UCOdKaYgvLlPuinUJ1z5Gm2g",4860000
"UCbT_7qRIrw8TMH8ovjTYBJQ",1750000
"UCx8EMCmT9cXLFYVQ9OIIJGg",22800
"UCintIUOJEktQBfhEI9XXpuw",13100000
"UCj1QNbEeCcv-FaWDGbMKPzg",26100
"UCoKTI19pDP8Tn_buM-n_reQ",2590
"UC28ljm2iiCCQK0SjMi71WNg",257000
"UCxz8KkCDD9Tjox08XfSbmmg",1630
"UCq0ZXPB2QlmueJHAyYM9FyA",20400
"UCn8Fiasqd-6G3A6AS322mZA",2100000
"UC21OimHKa2X7an8Oezqg68w",239000
"UC99LgIedzGD1GirhFGldfUQ",3670000
"UCgF0OC_3MlW2KEyhhAgIQjA",1630000
"UC9Qy3sHrr5wil-rkYcmcNcw",172000
"UChEH2QAXFYWGtdoDzS2D4mA",125000
"UC_bWb0PEfyw3t4M4PilFB6Q",710000
"UC6T7p-WHVm2wqR8z-0t_VaA",38400
"UCZHQtKrpl276kluuIETSlcw",108000
"UCbTwhEWYaBtMPkGLqcz45NQ",329
"UCdMlXTyJE26D4GQQTziKvIA",938000
"UCtj-_HlsiOHIZpdjIWsFi_w",77200
"UCNGSLqZab4TkgY8cnJQxgtA",45900
"UCvAQ_1Y4ZK24LrQKRbzWCPw",28800
"UCbJ-1yM55NHrR1GS9hhPuvg",238000
"UCziLMj9K-1alnd1e8OGYauA",20800
"UCrj5BGAhtWxDfqbza9T9hqA",5510000
"UCYI9aijGQD6ws1dJDo4RGow",3310000
"UC52HXHjiZixivNbD9WJrBAw",242000
"UC4o2BRtyYIyo4-C2kK8hu5A",56500
"UCfLYcp8eh4VAC8_BBRsHhFg",198000
"UCUdIP4M06EOFBNOkvjXzKzw",4
"UCZJtdnt7_hmbVKlP4r9kt6Q",21700
"UCvn-HVrAGYEKsVx6gW3MeNQ",3440000
"UCiO1cexODt2FSKOi5g0H3sg",735000
"UCljz_M6NK7ASp5u0t2ImfiQ",4880000
"UCtNBFUsxj2YVbEc5HquzFqg",10400000
"UCPHithq3_DTjN0QlxSrrANw",130000
"UCVOfW9GXHgj8YCnXNHKRnPA",652000
"UC2V0KNQPZNo-ZiRtBz6fr7w",157000
"UCoZgb1Z-TB24berQsHvbQJA",147000
"UCs0kihM_IEtT4Uu2mVIfivw",18400
"UCOOQq4aKGqcWNaigNVMgEcg",20300
"UCTzRQxC3i7GOT4jtiTq4e0w",174000
"UCFAQyZq0NqfCwVkRQoXpx0A",42800
"UCQto-tE1v2IY1obhRcjD2gg",15800
"UCJprx3bX49vNl6Bcw01Cwfg",1270000
"UCoJTOwZxbvq8Al8Qat2zgTA",543000
"UCsDENvnIi-0GQ5cpPmhaeWw",36800
"UCik2k1L7hGaQGU6WY2F8oVg",24700
"UCXFj6O4tEjsFgmgLX13LcGw",303000
"UCDt0BpQL1ITQhTQ30-s4FXw",120000
"UCfZFmjPKjc1XLL77Uzkbckg",17800
"UCDBaiG0BtHluun67BgXgPRg",228000
"UClFSU9_bUb4Rc6OYfTt5SPw",6540000
"UC60ryiWjLsbmuQy3Au4fxZQ",10900
"UCmVMNXTsmxr1wkaQ5sExJ9A",1100000
"UCafYgzpyw7aIUYOLjjADu7w",6360000
"UCFVw1U1qk5WVEAOOS9v8S-A",421000
"UCBwc2cbPpvxNCNEI2-8YrqQ",4980000
"UC9D1k6-3IuzUbFZc1fDigxA",511000
"UCUWDoLIp7688nw9xkHc6ipQ",547
"UCrub5xTUzllbvHrsGbyIVTg",1670
"UCASJz_gKq5N-cpeZQxO-2XA",32900
"UCxG9rXNc8AD7BN-CoLZBySA",146000
"UCoxcjq-8xIDTYp3uz647V5A",4480000
"UCOZn9ob5H7kHg_0ki0GIf8g",2560
"UCrNMX58gHVIgEaaWNRwIbrw",1650
"UCVQwt4e11g_U_307IPSWR6Q",12400
"UCd534c_ehOvrLVL2v7Nl61w",9070000
"UCEVelHmwuCqyje6YTAP2UIA",964000
"UCw4P5lkVorlEfkuWiqbWRnA",1090000
"UCQGtQLh2nE-NDz_e5BmC4YA",117
"UCfjimlyFd0XSRKeqU3XKR7A",469000
"UChIGT7IrMCi8-AnRMfyv_4A",5450
"UCp0RC3EC3qQRyYFg1HSA65Q",355
"UCrp9QOqg8C8cei7MwllJBsQ",587
"UCOWUNZA1AijnF_uTcEt1GVA",2270000
"UCX_hxpkQMkx2qKSArbXOHrw",73100
"UCBj8fSqth8MhN-RhX9Y7f2g",168000
"UCFxG3MxHC1ogUglvJeMHmVQ",1130000
"UChJfh0Y4ycfMbf2SHQzRasg",450000
"UCovxnbWKPCA5iJDxa9zbBew",2940000
"UCrwObTfqv8u1KO7Fgk-FXHQ",172000
"UCt6-x_4GZmi8LGo2MX6lH8w",6870000
"UCrehMOr1YtV-_gIkp8SdqDQ",792
"UCoSJV9tBRwbDnhHABiCfLTA",3140
"UCu2eQSOV1lNsnzkJ7CKuRNg",197000
"UC1bvUFDGHhm5VvFqk5EY8gw",274
"UCYw8Om4WNe7NikUd7DhKklg",2670
"UCJJrCx7sTYrT1gIjq6SHYtQ",76
"UCepHesz_5Lwr7qRaqjB-p1A",230000
"UCfy2-3yP6gw_zrtl2atRJtA",117
"UCaayLD9i5x4MmIoVZxXSv_g",67100000
"UCD34eNpI8IfqPFhlOYcLt6Q",452000
"UC-JQxZKaMBH93q_mSR7wMwA",36000
"UCCo_LMj-m3iGSSuytYq9n6Q",2240000
"UCS87-wYrvmexsLkBj0jhrnQ",1130000
"UCdoM4EsNWQdKlNEK_guukNQ",6270
"UCr613nJgA50o8DUUT00qHvw",896000
"UCKRw8GAAtm27q4R3Q0kst_g",995000
"UCjCeoPXvkKWTxocWF568SAQ",4080
"UCdEwstTO8WsTHCyzrCSfXCQ",663000
"UC4RAf1PCkhiyd3_WykKGFxQ",99
"UCRdPynbjhGkKdqs0gnIKBgA",93100
"UCVOpH1nJioh1d7UgTnZ98kg",71200
"UCmQuB2k348HRqskco0EJv0Q",9340
"UCPokkyFv8F3g7pWWqNnoMSw",320000
"UC_mxlh95AGEL8TstlIMjb5w",393000
"UC3IYhdamzjvEJ9CwkQa4RAw",60200
"UC88-7GDOaRWK7wF7QQs9cPQ",116000
"UCiC38Llz5e3qR6EaQAGlWvw",63100
"UCg5bqGqi_ROdCPV4eHF575g",61100
"UCt44YmXupeOjW8J02aEz77w",99000
"UCa8hP8T5oFsTYK1TZU2Hiuw",408
"UCV5KgNhOM87RJB7Fbv8C2CQ",35200
"UCQLgo1wvPCN6zTQf4NzGt-g",17500
"UCLZCwOYQ_v8FEbsJRbgRmwA",2880
"UCH1NCeEsEXr1UlnfK6ydiYQ",102000
"UCjNxszyFPasDdRoD9J6X-sw",959000
"UCUtpwWjM4FQCdwfdZWzxJrg",110000
"UCFUBt5_cGJpt58XBIh4RtNA",280000
"UCFQ-JFPuBIV-m5r0fPOOSFg",285000
"UCWyDCS2xtZgab_MUlhmpQZA",1650000
"UCs9rS7E4bverH-hxgHJtNRQ",1270000
"UCzhtAFR4aiLOr8IWqA92-5w",176000
"UCyK9KMhAXgF5x9W2RywraUg",19900
"UCZh2cjNAEMVguN1Lg00IWNA",7490
"UCELhsy4LB-HR87cgkhtn94w",198000
"UCLjQgCF-lhvn5kTj-_nGjPg",21100
"UCjRXO-HSl5XpuF-cWvtMV_g",162000
"UCav7eOwYM9Bwxlgnts0y74Q",1120000
"UCEiJdZfsDgXkWe4XGg2jqGA",381000
"UCACpqvHISBbfy7hD4oQzpbA",129000
"UC6rzGFfqiyOTxIGhx7MDJYA",419000
"UCcNifJs9wSLPpzF6vduPDfA",132000
"UC-2gIKn9WRZjE8bBUJmPhJw",380
"UCLmRLEfUF7hUw8fsMkWFUSw",107000
"UC2eVy7YvBT2XZo74wAT5scQ",118000
"UCvqRdlKsE5Q8mf8YXbdIJLw",3610000
"UCSBFsvBrR7jbgc-eygkFQzA",443
"UCWeKyWiFeb4YV8e3EibEqQw",49800
"UC3Hu-imMQ4AQAKLPCh3pxWQ",758
"UCXo6dw0Q_UJT8ey2hupPlww",6750
"UChZTWLK4r_1HtReVg-9PzrQ",493
"UCW_sIU3MaWW5cXSjGqNIvbw",177000
"UCCZWLSKTYX9tskG2N-VWjcw",559
"UCeKaed2KK7YXndS0eZVWrPA",21500
"UCUknL1K-YGAa5sIss9t0_ug",54700
"UCaDv-zyjIascrF-oHw95yPA",48100
"UCV-UM0Eq9tEP-mMP6E6Hbxg",1500
"UC2jQL92xLxFFP0ISl5GrHtw",10200
"UCQaDjAIpg-pd44ats-HXCyA",321000
"UCrfB1-zWijAYkgfZW7Ehc8Q",112000
"UC-EG_CvvgYBPUVLZ4-ReGmQ",171000
"UCwhF2S-EQWLkbB8LcX_bEYw",183000
"UCrgXoP0KJtMTTQR26Je25wA",61200
"UCnHgnespkcwrek9Q3lZI--A",26400
"UCQv44qD9R5Ae6Z3iUeZm7iQ",359000
"UCMABHak-OpZbC7k3HT2P5yQ",138000
"UCYmFKw7swKPJiaMloRmptHw",108000
"UCP2_KQcab5v6yJg8pN4RgUA",19000
"UCyCAbtIdEpDEBVdoPqWYOlg",48100
"UC2GIHZpQiJy-8286f4lj_cg",735000
"UCc4uqV4kTVRf0vzkmYBGaMw",23400
"UCx9bOYEjkevIDYONBAstK-A",167000
"UCTiWiQy8LVRVRsTERuow16w",36600
"UCbYSIeioCenYhCBkTeH6F0g",119000
"UCOsnLd-y3Pe33bCo3YMp1MQ",127000
"UCDnwuQ3xVC1LIFaYN88A6vQ",87600
"UC61gI6x3l4FZK9PQS_6G9nQ",261000
"UCJ2wc4hCWI8bEki48Zv45fQ",69000
"UCZTL3pT3bCir0p2LfQJifng",2290
"UCBlslL5pqbe8EwI1Edx__Fw",953000
"UCVPj_WjO9DzrZ10bX2tJqlg",62600
"UC0kgNJw4LG_cqAKVxRqm6fQ",38600
"UCDmmbxGg8g-EBkC_ku6vybg",122000
"UCF7P_znAeeeo0dnQWR2KC-g",12700
"UCeg1WwTAB1eb5GRJEz7XW7Q",6310
"UCel72dbshQ-O4fzMIL0xsBQ",452
"UCZkbDEGsHVo7uHVnqjMNPOQ",79600
"UCu-NRUdNtfcjdGA5Abt3JUw",185000
"UCjA7qIB2IetzeolMd_Hwa0w",287000
"UCApFlJbRodUtO-iE-mzRsOw",160000
"UCf87zCcTx0fIoYrqqx_Ut5A",135000
"UCS11OyybI3N6yI0nWgkhjlA",501000
"UCvIxowKqWuRavcCwxupT9Ag",131
"UCcqaQw_DSCrwV588sly22-A",6760
"UCA7NPMCfXmvsGeosBkio52Q",44800
"UCZyLXTzvm9-vhtQ1FcqOffg",11300
"UCziB6WaaUPEFSE2X1TNqUTg",207000
"UCau_trFHdG0ji7FCVx7oxHw",160000
"UCI6iEPn4xgOCOMbwok-NDYg",28700
"UCzBvAIHPZ_Y7chhoN5ebv_A",1060000
"UC3Zva7aW8lJUFZQYnC-XyHg",2830000
"UCPt41nVZoMm0A3_YFy4l3BQ",375000
"UCStnMCVFHksdK-uOEAiZ7vg",168000
"UCa3dpV88kcqdqyY-crnhagQ",740
"UCZhAe-0DuklZ6bGlMz1MLkA",3010
"UCJbYdyufHR-cxOuY96KIoqA",5460000
"UCK252LBdiJMlarfrFl5TItA",47700
"UC-r13Ld6dtlQNiNPSyiPRZA",3010
"UCfJoEGGTFeeaGJMiOvYpGzg",2150
"UCj_5BUSpa0yXiD06f0MDZFw",41600
"UCEbv_5VHcDz0EMl9JSSkRow",4880
"UC7WtLipHnndkqwSxvL0oyVQ",121000
"UCE6Y_BMFgGkWFiR615fY32A",180000
"UCvwVG4fxzhfEAGINi-BxxpQ",356000
"UCSe9TPcuQq0mQgAGarmQc-w",64800
"UChkGDhh92a_uWnI-tPXYPoQ",3980
"UCMUML3keNuWxr2ta72sZCLg",1020
